3.084e-06 5.79613e-06 -2.34164e-06
-1.21152e-06 5.94381e-06 -1.6937e-06
-3.13921e-06 1.41684e-05 1.82631e-06
2.47793e-06 -5.20143e-06 -9.75275e-06
1.66023e-06 -9.33849e-06 -1.6656e-05
7.36005e-07 -1.25163e-05 -1.05691e-05
7.96509e-06 -1.04079e-05 -1.92978e-05
3.54768e-05 3.82343e-06 -8.34019e-06
5.9853e-05 4.27319e-05 1.60946e-05
-1.32945e-05 4.2921e-06 1.02555e-05
-6.70014e-05 3.66887e-06 4.51323e-05
-2.66423e-06 3.66866e-06 -1.10747e-06
2.08873e-05 -1.37818e-05 -8.06594e-06
2.72471e-05 -5.53386e-05 -1.90493e-05
-1.38298e-05 2.49344e-06 -5.64522e-06
-3.44027e-05 -9.69165e-06 1.6097e-05
-2.02374e-05 2.8541e-05 -2.60727e-05
-4.64694e-06 -1.47484e-05 -1.33211e-05
1.59778e-05 8.41518e-06 -2.23145e-06
4.27319e-05 9.02989e-05 3.35157e-05
-1.71854e-05 1.55755e-06 6.82522e-06
-5.4533e-05 -2.91743e-06 3.10397e-05
2.06146e-06 -9.35457e-07 -7.15436e-06
2.41664e-05 -2.37373e-05 -1.23962e-05
3.03565e-05 -5.27732e-05 -1.98633e-05
-5.32686e-06 -7.31421e-06 -8.78106e-06
-1.72413e-05 -2.89369e-06 3.19919e-05
-1.63617e-05 5.04733e-06 -3.96247e-05
-9.08902e-05 5.15886e-06 -3.44067e-05
-1.28674e-06 1.19697e-05 3.80556e-06
1.60946e-05 3.35157e-05 0.000131465
-2.20541e-06 6.18929e-06 -7.25317e-06
2.15186e-06 4.52213e-06 -1.31178e-05
-9.65203e-06 6.5816e-06 -1.98906e-06
-1.71152e-07 -6.31293e-06 -6.21603e-06
-7.28646e-06 3.16845e-05 -2.59472e-05
2.4693e-05 -2.9429e-05 -1.78826e-05
4.34789e-05 -1.00029e-05 -1.98942e-05
2.50742e-05 -5.38768e-05 -8.563e-06
-9.86673e-06 6.05445e-06 3.01633e-06
